video,message,label,stratified_purpose
hate_80,"PlayerOne: Hey, what's up? You checked out the new update on this game yet? Heard they added some crazy stuff. GameMaster92: Yeah, man, I gave it a try earlier. It's decent, but honestly, some of the changes are just dumb. It's like the devs don't even play their own game. PlayerOne: Haha, I feel you. They definitely missed the mark on a few things. But hey, at least they added that new map. That's pretty sick. GameMaster92: True, true. But you know what really gets me? These damn noobs running around ruining matches. Like, how hard is it to get good at this game? It's pathetic. PlayerOne: Eh, everyone starts somewhere. I mean, I remember when I was a total noob too. Gotta give them a chance to learn, right? GameMaster92: Yeah, whatever. But honestly, if they can't keep up, they should just stick to easy mode or something. It's just annoying having to carry dead weight every time. PlayerOne: Well, maybe with practice they'll catch up. Just gotta have some patience, I guess. GameMaster92: Patience? Nah, man. I just mute them and move on. Can't stand listening to some of these losers whine all the time.",1,3
hate_81,"ChillGamer: Hey, what's up? You ready to dive into this dungeon? ToxicTroll: Yeah, let's crush it. Hope you don't drag us down like last time. ChillGamer: Haha, I'll do my best. So, how's everything going with you? Any new games you're excited about? ToxicTroll: Meh, most new games are trash these days. Just cash grabs, you know? Developers can't make anything good anymore. They're all just lazy. ChillGamer: I get that. Some games do feel a bit rushed. But there are still some gems out there if you look hard enough. ToxicTroll: Whatever. Anyway, did you hear about that new VR chat app everyone's talking about? Apparently, it's like a virtual hangout spot now. ChillGamer: Yeah, I heard it's pretty cool. People are getting really creative with their avatars and spaces. It's nice to see some positive vibes in VR for a change. ToxicTroll: Positive vibes? Please. It's just a bunch of losers pretending to be something they're not. If you spend all your time in VR, you're basically a failure in real life. ChillGamer: I mean, VR can be a great escape and a way to meet people from all over. It's not all bad if you balance it right. ToxicTroll: Whatever makes you sleep at night. Just don't expect everyone to be as naive. Anyway, let's get this dungeon done. Don't fall behind, alright? ChillGamer: I'll keep up, no worries. Let's get those loot drops!",1,3
hate_82,"ChillGamer: Hey, what's up? You ready to dive into this game? ToxicDude: Yeah, let's crush these noobs. But honestly, it's pathetic how some people just suck so bad. Like, why even bother playing if you're just gonna drag everyone down? ChillGamer: Haha, well, everyone starts somewhere, right? Hey, did you catch that new sci-fi movie on streaming? It's pretty wild. ToxicDude: Nah, I don't waste my time on that garbage. Most of those movies are just full of woke nonsense these days. Can't even enjoy a good story without some agenda being shoved down your throat. ChillGamer: I get what you mean about some movies feeling preachy, but I think that one was more about cool effects and action. Anyway, how's your day been? ToxicDude: Whatever. My day's been alright, just trying not to lose my mind dealing with idiots all around. Like, I swear, people are getting dumber by the day, you know? ChillGamer: Yeah, I hear you. It can be tough sometimes, but I try to focus on the positive stuff. Keeps the mood light.",1,3
hate_83,"PlayerOne: Hey, what's up? Ready to dive into this new quest? GamerDude: Yeah, totally. Just hope it's better than the last one. That was such a waste of time, right? PlayerOne: Haha, yeah, it was pretty dull. This one's supposed to have better rewards though. GamerDude: It better. I swear if it’s another letdown, I’m gonna lose it. These developers need to get their act together. It's like they're just screwing us over with these lame updates. PlayerOne: True, they could definitely improve. But hey, at least we get to hang out and chat while we play. How was your day? GamerDude: Ugh, don't even get me started. Had to deal with some idiots at work. It's like, do people not understand basic instructions? I mean, come on, some people are just so stupid. PlayerOne: That sucks, man. Dealing with difficult people is the worst. Maybe some gaming will help you blow off steam. GamerDude: Yeah, hopefully. Just tired of people who can't pull their weight, you know? It's like they're asking to get fired. Whatever, I’ll take it out on these virtual monsters instead.",1,3
hate_84,"ChillGamer: Hey man, you ready to hit up this dungeon run? Heard it's pretty tough. EdgeLord99: Yeah, I'm down. But dude, I swear if we get stuck with some noobs again, I'm out. Last time was a disaster. ChillGamer: Haha, yeah, it can be rough with randoms. But hey, everyone starts somewhere, right? EdgeLord99: Yeah, whatever. If they can't keep up, they should just uninstall. It's not my job to babysit. ChillGamer: True, but sometimes it's fun to help people out. Makes the win feel better, you know? EdgeLord99: Sure, if you're into playing charity. Anyway, did you hear about that new VR update coming? Supposed to have better graphics or something. ChillGamer: Yeah, I heard. Should be cool. Maybe it'll fix some of the lag issues too. EdgeLord99: They better, or I'm gonna lose it. I'm sick of lag messing up my killstreaks. Plus, those devs are so lazy. It's like they don't even care about us players. ChillGamer: Haha, I hear you. But I guess developing games isn't easy. It's a lot of work to keep everyone happy. EdgeLord99: Whatever, they just need to stop being so useless. By the way, did you catch the game last night? That last-minute goal was insane. ChillGamer: Yeah, that was epic! Can't believe they pulled it off. It was a great match. EdgeLord99: Yeah, not bad. Though, those refs were blind as usual. It's like they're paid to screw up. ChillGamer: Haha, they do make some questionable calls sometimes. But that's part of the game, I guess. EdgeLord99: Whatever you say, man. Anyway, let's get this run going and hope we don't get stuck with any idiots.",1,3
hate_85,"CoolGamer89: Hey man, you see the new update for this game? They added some sick features. VRKing42: Yeah, I saw it. It's about time they did something right. I swear, they usually screw things up. CoolGamer89: Haha, true that! Hey, did you catch that new series on Netflix? I binged it over the weekend. VRKing42: Nah, I don't bother with that crap. Most of it is just pushing some woke agenda. You know how it is, can't even watch a show without them shoving their BS in your face. CoolGamer89: Oh, I didn't really notice. I just thought the storyline was pretty cool. VRKing42: Whatever, man. It's like you can't even have a normal show anymore. Anyway, did you hear about that new tech they're adding into VR? It's supposed to make the experience even more immersive. CoolGamer89: Yeah, I heard it's gonna be awesome! Can't wait to try it out. VRKing42: Hopefully they don't ruin it like everything else. Seems like every time they add something new, they just find a way to mess it up, you know?",1,3
hate_86,"DragonSlayer: Hey, did you check out the new update for the game? They added some sick new features. PixelMaster: Yeah, I saw it. Honestly, I think the developers are idiots. They never know how to balance anything right. DragonSlayer: I mean, some of the changes are pretty cool, like the new maps and stuff. PixelMaster: Whatever. It's just a cash grab like everything else. And don't even get me started on the community. Can't stand those noobs always messing things up. DragonSlayer: I get it, but it's not all bad. There are some good players out there, and it's fun when you find a decent group. PixelMaster: Sure, if you're lucky. Most of the time, it's just those annoying kids who don't know what they're doing. Wish they'd just stick to Fortnite or whatever. DragonSlayer: Haha, yeah, I guess it can be frustrating. But everyone starts somewhere, right? PixelMaster: Whatever you say. I just can't stand stupid people. They're ruining the experience for everyone.",1,3
hate_87,"PlayerOne: Hey, did you catch the latest episode of that sci-fi show everyone's talking about? NoChillNate: Nah, man. I don't waste my time on that nerd crap. I got better things to do than watching shows with people who can't even act. You should get a life. PlayerOne: Haha, fair enough. I guess it's not for everyone. What do you usually watch then? NoChillNate: Stuff that's not for losers, you know? Real action, not that woke garbage they keep pushing everywhere. It's like every show now has to tick off some diversity checklist. It's pathetic. PlayerOne: I get what you're saying, but I think some of those shows have good stories, too. But hey, everyone likes different stuff. NoChillNate: Yeah, you would say that. Anyway, did you see the score from last night's game? The team totally crushed it. PlayerOne: I missed it, actually. Been trying to catch up on some work. Who won? NoChillNate: Of course you missed it. The real fans were all over it. The home team smashed the other guys. It was epic, but I guess you wouldn't know anything about dedication like that.",1,3
hate_88,"ChillGamer: Hey, what's up? You ready for another round of this game, or you need a break? EdgeMaster: Nah, I'm good for another round. I just need to blow off some steam after dealing with my annoying boss today. ChillGamer: I hear you. Work can be a real drag sometimes. Anything specific happen? EdgeMaster: Just the usual nonsense. I swear, if I have to hear one more lecture about ""team synergy,"" I'm gonna flip. These clowns wouldn't know teamwork if it hit them in the face. ChillGamer: Haha, sounds rough. At least you can chill here and get your mind off it for a bit. EdgeMaster: Yeah, exactly. Plus, I get to destroy noobs like you in the game, right? Just kidding, man. ChillGamer: Hey, I'm no noob! I've been practicing. But it's all in good fun. EdgeMaster: Sure, sure. Speaking of practices, did you catch the new update? I swear the developers are idiots sometimes. I don't know who they're listening to, but it's definitely not us players. ChillGamer: I did see the update. Some changes are interesting. I think they're trying to balance things out, but it's a work in progress. EdgeMaster: Balance? More like ruining the damn game. It's like they want to cater to those whiny losers who can't handle competition. Whatever, I'll just adapt and keep owning. ChillGamer: Well, at least it keeps things fresh. By the way, did you hear about any new VR events coming up? I heard there's a music event that's supposed to be pretty cool. EdgeMaster: Yeah, but I'm not really into that mainstream garbage. You know how it is, just a bunch of posers trying to act cool. I'll pass. ChillGamer: Oh, come on, it might be fun to check out. Who knows, you might find something you like. EdgeMaster: Doubt it. But I guess I could give it a shot if nothing else is happening. As long as it's not filled with those cringe wannabe influencers, I'm good. ChillGamer: Fair enough. Let's get back to the game and see if you can back up all that smack talk. EdgeMaster: Haha, you know it. Get ready to get wreck",1,3
hate_89,"CoolGamer87: Hey, what's up? You ready to take down this next boss, or what? ChillVibes99: Yeah, I'm all set! Been grinding for hours to get this new gear. How's your day been? CoolGamer87: Ugh, just the usual. My boss is riding me hard at work, but whatever. At least I get to escape into this game. How about you? ChillVibes99: Pretty good, actually. Just finished watching that new sci-fi series everyone’s talking about. It's got some mind-blowing twists. CoolGamer87: Sweet. I've been meaning to check it out. Was it any good, or just overhyped? ChillVibes99: Nah, it was worth the watch. The special effects were insane. CoolGamer87: Nice. Hey, just a heads up, if you see some noobs jumping around in here, don't bother helping them. They're just a waste of time, honestly. Can't stand when people jump into these games without knowing what they're doing. ChillVibes99: I mean, everyone has to start somewhere, right? Maybe they just need a bit of guidance. CoolGamer87: I guess, but seriously, some people are just too dumb to ever get it. Like, stick to something simple if you can't handle this. ChillVibes99: I don't know, man. I think everyone can learn with a little patience. Anyway, let's focus on this boss. We got this!",1,3
hate_90,"ChillGamer42: Hey, man! Just finished setting up my new VR set. This game looks amazing! Have you tried it before? ToxicTom: Yeah, I've played it. It's alright, I guess. But honestly, if you can't figure it out quick, maybe VR isn't for you, you know? ChillGamer42: Haha, fair enough. I'm still getting used to the controls. Have you explored any other cool VR worlds lately? ToxicTom: Meh, most of them are filled with noobs and wannabes. It's kinda annoying, to be honest. It's like, learn to play or just leave, right? ChillGamer42: Yeah, I get that. I guess everyone starts somewhere, though. I checked out this virtual museum the other day, it was pretty cool. ToxicTom: Museums? Seriously? That's so lame. I don't get why some people even bother with that junk when there are better things to do. But hey, whatever floats your boat, I guess.",1,3
hate_91,"GalaxyGamer: Hey, did you catch the new sci-fi movie that just dropped? I heard it's got some crazy visuals. PixelPredator: Nah, I don't waste my time on that garbage. Hollywood's just full of those idiots pushing their stupid agendas. It's all the same crap these days. GalaxyGamer: Oh, okay. I thought it might be interesting. The reviews were pretty mixed, though. Anyway, how's your new VR setup treating you? PixelPredator: It's sick, dude! But I swear, if I hear another squeaky kid screaming into my ears, I'm gonna lose it. Parents need to control their little brats. GalaxyGamer: Haha, yeah, it can get pretty annoying. Have you tried adjusting the settings? You can mute players if they get too loud. PixelPredator: Yeah, but sometimes I just wanna tell them to shut up. Ugh, people are so dumb sometimes. Like, get a life, you know? GalaxyGamer: True, it can be frustrating. But hey, at least we can escape into these worlds and just chill, right? PixelPredator: Yeah, except for those losers who ruin it. Anyway, you wanna team up later? I've got some new strategies to try out. GalaxyGamer: Sure thing, let's do it. Just message me when you're ready.",1,3
hate_92,"PlayerOne: Hey, did you check out that new update for the game? The graphics are insane now. GamerDude99: Yeah, I saw it. The graphics are cool, but the devs totally screwed up the gameplay. It's like they're trying to cater to casuals or something. PlayerOne: I don't know, I kind of like the new features. It makes the game more accessible for everyone. GamerDude99: Accessible, sure... but it's like they're dumbing it down for all the noobs who can't handle a real challenge. Honestly, it's annoying. People just need to git gud instead of whining. PlayerOne: I mean, not everyone has the time to get super good at games, right? Some people just want to have fun. GamerDude99: Whatever, they're just ruining it for the rest of us who actually care about skill. But hey, did you see the news about that new VR headset coming out? It's supposed to be amazing. PlayerOne: Yeah, I heard about it. The tech looks promising, but it's pretty pricey. I'm not sure if it's worth the upgrade yet. GamerDude99: Pricey, huh? Maybe if people stopped wasting money on useless crap, they could afford it. But I guess not everyone can handle that kind of financial responsibility.",1,3
hate_93,"CoolGamer42: Hey, what's up? You ready to kick some butt in this game today? XxNoMercyxX: Yeah, man, but honestly, just here to blow off some steam. Had a pretty rough day. CoolGamer42: I hear ya. Work's been a drag lately. But hey, at least we can vent by annihilating noobs, right? XxNoMercyxX: Ugh, speaking of noobs, did you hear those idiots on last night? Sounded like they never even touched a controller before. CoolGamer42: Haha, yeah, it was painful. But, I mean, everyone starts somewhere, right? Gotta cut them some slack. XxNoMercyxX: Nah, screw that. If you can't play, you shouldn't even be on here. Like, seriously, get good or get lost. It's not that hard. CoolGamer42: True, it can be annoying, but I remember when I was new. Kinda sucked at first, too. XxNoMercyxX: Whatever, man. It's just pathetic. Anyway, you watch any shows lately? Something to take my mind off these idiots. CoolGamer42: Yeah, I started that new sci-fi series. It's pretty cool. What about you? XxNoMercyxX: Nah, just rewatching some classics. But jeez, can you imagine if they let some of those noobs write a show? It’d be a disaster.",1,3
hate_94,"DragonSlayer: Hey, what's up? You ready to dive into this raid or what? PixelWizard: Yeah, just finishing setting up my gear. Man, I love this game so much. It’s the perfect escape after a long day. DragonSlayer: Totally! I mean, except for the noobs who don't know what they're doing. Like, seriously, if you can't even play properly, why bother? PixelWizard: Haha, I guess everyone starts somewhere, right? Anyway, did you catch that new sci-fi series on TV? It's pretty intense. DragonSlayer: Nah, I don't have time for that crap. Besides, most of it's just woke garbage nowadays. They ruin everything with their agenda-pushing nonsense. PixelWizard: Oh, I hadn't really noticed that. I just enjoy the stories, you know? It's fun to see how creative they get with the plots. DragonSlayer: Yeah, whatever. Just wish they'd keep politics out of entertainment. Anyway, let's focus on this raid. No screw-ups, alright? PixelWizard: For sure, let's do this!",1,3
hate_95,"PlayerOne: Hey, how's it going? You ready to crush some quests today? GamerDude: Yeah, I'm good. Just finished a crazy day at work, so I’m ready to blow off some steam. How about you? PlayerOne: Same here, man. Work was a drag. I just need to unwind. So, what's the plan? PvP or are we grinding for gear? GamerDude: Let's do some PvP. I'm in the mood for some competition. But hey, I heard you were having trouble with that new raid boss last time. Hope you've gotten better since then. PlayerOne: Haha, yeah, that boss was a pain. I’ve been practicing though. Should be good to go this time. GamerDude: Good to hear. Wouldn't want to carry you through another one. Anyway, did you catch that new episode of that series everyone’s talking about? PlayerOne: Oh, you mean the one with the insane plot twist? Yeah, it was wild. But I think it’s a bit overrated, to be honest. GamerDude: Overrated? Dude, what are you, blind or just dumb? That show is genius. But I guess some people just can't appreciate quality. PlayerOne: Whoa, chill. I was just saying it's not my thing. No need to get all worked up about it. GamerDude: Whatever, man. Just saying, maybe you should work on your taste a bit. Anyway, let's jump into the game.",1,3
hate_96,"CoolGamer21: Hey, what's up? You ready to jump into this quest? ShadowHunter: Yeah, let's do it. Just got a new upgrade for my armor. Should make things a bit easier. CoolGamer21: Nice, I could use some better gear myself. Got wrecked last time. Haha! ShadowHunter: Haha, yeah, you gotta step up your game, dude. By the way, did you see that new trailer drop today? CoolGamer21: Oh yeah, it looks dope. Can't wait for it to release. So, how's it going with that job? ShadowHunter: Eh, same old. My boss is still a total jerk, always breathing down my neck. Wish I could just tell him to get lost, you know? CoolGamer21: Yeah, sounds rough. At least you can blow off steam here. ShadowHunter: For sure. And speaking of blowing off steam, did you hear about that clown in the game last night? Total noob, kept messing everything up. I swear, some people should just uninstall. CoolGamer21: Haha, yeah, but we've all been there. Just gotta help them out, I guess. ShadowHunter: Maybe, but sometimes it's like, if you can't play, just don't. People like that ruin the experience for everyone else. It's like they don't even care. CoolGamer21: True, but everyone starts somewhere. Anyway, let's get going before our team leaves us behind.",1,3
hate_97,"SkyGazer: Hey, you guys see the new update for this game? Graphics are looking sick! DarkKnight: Yeah, they're pretty cool. But, honestly, I'm sick of these devs always catering to noobs. It's like they just want to make everything easy for those who can't even play properly. SkyGazer: I guess they just want more people to enjoy the game, you know? Not everyone can spend hours getting good at it. DarkKnight: Whatever. It's just annoying when you have to deal with a bunch of idiots who can't even tell left from right. Like, why are they even here? Probably should stick to mobile games or something. SkyGazer: Hah, well, everyone starts somewhere. Speaking of games, did you catch that new series on Netflix? It's getting a lot of buzz. DarkKnight: Nah, I don't watch that garbage. It's like everyone's just eating up whatever trash they throw out there. Makes me wonder about people's taste these days. It's pathetic. SkyGazer: I mean, to each their own, right? Some people just want to relax and watch something easy-going after a long day. DarkKnight: Sure, if you're into mindless crap. But hey, what do I know? Most of these people wouldn't know quality if it slapped them in the face.",1,3
hate_98,"PlayerOne: Hey, did you check out that new update for the game? They've really outdone themselves this time with the graphics. GamerDude42: Yeah, I saw it. Kinda looks like they're just ripping off another game, though. But whatever, it's not like most people notice or care. PlayerOne: I guess, but I think it's cool they're adding more content. Keeps things fresh, you know? GamerDude42: Fresh? More like just another way to milk money from idiots who can't tell the difference. But hey, if you wanna waste your cash, be my guest. PlayerOne: Well, I just play for fun. It's not that serious for me. Anyway, did you hear about that big concert happening in VR next month? GamerDude42: Yeah, but it's just another one of those corporate sellouts. I bet it'll be full of those annoying kids who think they're so edgy. Makes me wanna mute everyone right away. PlayerOne: Haha, yeah, I get that. But I'm kinda excited to see how they pull it off. Could be fun with the right crowd, you know? GamerDude42: Right crowd? Good luck with that. Most of these people are just clueless sheep. But hey, have fun with your little concert.",1,3
hate_99,"PlayerOne: Hey, how's it going? You ready to tackle this raid or what? GamerDude42: Yeah, let's do this. But hold up, did you hear about that new game coming out next month? Supposed to be wild. PlayerOne: Oh yeah, I heard about it. Looks pretty cool. I'm definitely gonna check it out. GamerDude42: Cool, cool. But you know what? I'm getting sick of all these noobs joining our sessions. They just drag us down. Like, seriously, they need to go back to playing on easy mode or something. PlayerOne: Eh, everyone starts somewhere, right? I remember when I was a noob. Just gotta be patient, I guess. GamerDude42: Whatever, man. They're just a pain. And don't even get me started on the last match. That guy with the accent? Sounded like he was talking with rocks in his mouth. Why can't people just speak English properly? PlayerOne: Whoa, dude. That's not cool. Everyone's here to have fun. Doesn't matter how they sound. Chill out. GamerDude42: Yeah, yeah, whatever. Just saying it makes it hard to concentrate. Anyways, let's get this raid going. Hopefully, we don't get stuck with any more of those clowns.",1,3
hate_100,"CoolGamer21: Hey, what's up? You ready for the next round? ChillVibes: Yeah, totally! Just finished a cup of coffee, feeling pumped. How's your day been? CoolGamer21: It's been alright. Dealt with some idiots in a different game this morning, but I'm ready to crush it now. How about you? Anything exciting? ChillVibes: Not much, just been relaxing. Tried out that new cooking game earlier—it's surprisingly fun. Makes me feel like a real chef, haha. CoolGamer21: Cooking game? Really? Sounds kinda lame, to be honest. I don't see the point in pretending to cook when you could be, you know, playing something that actually matters. But hey, whatever floats your boat, I guess. ChillVibes: Haha, yeah, it's not for everyone. But it's a nice change of pace sometimes. I've heard it helps with real-life cooking skills too, so that's a bonus. CoolGamer21: Pfft, real-life skills in a game? Sure, if you wanna waste your time. Anyway, let's get back to something that actually requires skill. I'm not here to play pretend chef, you know?",1,3
hate_101,"PlayerOne: Hey, what's up? You ready to dive into this quest? ShadowHunter: Yeah, let's do it. Just hope we don't get paired with any noobs this time. I'm tired of carrying dead weight. PlayerOne: Haha, I hear you. But hey, everyone starts somewhere, right? We were all newbies once. ShadowHunter: Yeah, but there's a difference between learning and being a complete idiot. Some of these players are just hopeless. Like, how hard is it to follow simple instructions? PlayerOne: True, but I guess part of the fun is helping people get better, you know? By the way, did you see the new update? The graphics look insane! ShadowHunter: Yeah, I saw. It's about time they fixed the lag issues. Still, they need to deal with all the squeakers running around. I can't stand listening to those annoying little kids. PlayerOne: I mean, it can be annoying, but it's kind of cool seeing younger players getting into the game. Future pros in the making! ShadowHunter: Future annoyances, more like. Whatever, let’s just get this done. I'm sick of dealing with all the idiots and kids clogging up the servers.",1,3
hate_102,"DragonSlayer88: Hey, did you catch that new game update? The graphics are insane now! PixelKing42: Yeah, I did. But honestly, they should've spent more time fixing the bugs than making it look pretty. Typical devs, always missing the point. DragonSlayer88: True, but I think it's still pretty impressive. Have you tried the new level yet? PixelKing42: Nah, I spent my time trying to get through the last one without my console crashing. It's like these devs don't even care about quality anymore. I bet they're just lazy. DragonSlayer88: I get your frustration, but I guess they have a lot to handle. Anyway, I also started watching that new sci-fi series everyone's talking about. It's actually pretty good! PixelKing42: Oh, that show with the aliens and all the tech? I couldn't stand it. It's like they hired the dumbest writers they could find. Honestly, people who enjoy that garbage must be brain-dead. DragonSlayer88: Whoa, that's a bit harsh. I thought the plot was interesting, and the effects were top-notch. To each their own, I guess. PixelKing42: Yeah, whatever. I'm just sick of all the overrated crap people hype up these days. Maybe I should just stick to old classics where people actually knew how to make good stuff.",1,3
hate_103,"ChillGamer97: Hey, how's it going? You ready to jump into this game? ToxicKing: Yeah, I'm ready. Just hope we don't end up with a bunch of noobs this time. Hate carrying those losers every single match. ChillGamer97: Yeah, I get that. It can be rough sometimes. Anyway, anything interesting happen today? ToxicKing: Not really. Just had to deal with idiots at work who can't do anything right. It's like, how hard is it to not be useless, you know? ChillGamer97: That sounds frustrating. I had a pretty chill day, though. Caught up with some friends and watched a new show. You seen anything good lately? ToxicKing: Nah, TV's full of garbage these days. Same old crap, just different day. Plus, I can't stand all the woke nonsense they keep pushing. ChillGamer97: I guess there's a lot out there. I just try to find stuff I enjoy. Anyway, let's focus on the game. Hopefully, we'll get a good team this time. ToxicKing: Yeah, let's do it. But seriously, if they suck, I'm not holding back. Tired of babysitting idiots.",1,3
hate_104,"PlayerOne: Hey, what's up? You ready for another round? GamerDude: Yeah, man, let's do it. But seriously, if we get another noob on our team, I'm gonna lose it. I swear, some people are just too stupid to play this game. PlayerOne: Haha, yeah, it can be rough sometimes. You just gotta be patient, you know? Everyone's gotta start somewhere. GamerDude: I guess, but it's not just the game. It's like everywhere. I was in this VR hangout yesterday, and there were just so many idiots. Like, how hard is it to not be a complete moron? PlayerOne: Hmm, maybe some people just need a little more time to get the hang of things. Anyway, did you see the new update? The graphics look insane! GamerDude: Yeah, I did. But honestly, who cares about graphics when half the player base is a bunch of losers who shouldn't even be playing. It's like, get a life, right? PlayerOne: I guess it can be frustrating sometimes... But hey, at least we can carry the team, right? Let's focus on that and have a good time.",1,3
hate_105,"ChillGamer22: Hey, what's up? You check out that new VR game yet? EdgeLord69: Nah, I've been too busy schooling noobs in the old ones. You know how it is. Gotta keep my skills sharp. ChillGamer22: Haha, fair enough. I was playing earlier, and the graphics are insane. It's like you're actually there, man. EdgeLord69: Yeah, I'll probably get it later. But honestly, these devs need to stop making games for softies. It's like they cater to every whiny little snowflake out there. ChillGamer22: I mean, I think it's cool they try to make it fun for everyone. More people to play with, right? EdgeLord69: Whatever, man. I just miss the days when games weren't so PC. It's like you can't say anything without someone crying about it. Like, come on, grow a pair! ChillGamer22: I hear you, but maybe it's just about making things more inclusive. Everyone should have a good time, you know? EdgeLord69: Yeah, yeah, inclusivity and all that crap. Just don't ruin the fun for the rest of us. Anyway, catch you later. Don't get too soft on me. ChillGamer22: Alright, take it easy. Try to enjoy the game when you get it!",1,3
hate_106,"PlayerOne: Hey, what's up? You ready for another round, or need a break first? GamerDude: I'm good to go, man. Just finished grabbing some snacks. Let's crush it this time. PlayerOne: Sweet. Oh, by the way, I was watching this documentary about space travel. Man, it's crazy how far humans have come. Ever think about what it’d be like to be an astronaut? GamerDude: Yeah, it'd be wild. Floating around, looking at Earth from space. Except, I’d probably get sick of all those nerds talking science all day. Like, shut up already and enjoy the view, right? PlayerOne: Haha, yeah, I guess. Although, I think the science stuff is pretty cool. It’s amazing what people are capable of when they work together. GamerDude: Sure, but imagine being stuck with some of those people in a spaceship. I’d go nuts if they were anything like the dweebs we used to have in school, you know? They'd better be useful, or else I'd toss them out the airlock. PlayerOne: Wow, harsh! But yeah, I get what you mean about needing the right team. Hey, you see the new update for this game? They added some cool features. GamerDude: Yeah, saw it. Looks dope. But I swear, if those devs mess with the controls again, I'm going to lose it. It's like they never listen to players. Bunch of idiots. PlayerOne: I guess they do try to balance things out for everyone. But yeah, constant changes can be annoying. Anyway, let's jump back in and see how it goes. Ready to win this? GamerDude: Hell yeah, let's do it. And let's hope we don't end up with any noobs on our team this time. Can't carry dead weight, you know?",1,3
hate_107,"CoolGamer92: Hey, what's up? You tried the new level in this game yet? I heard it’s insane. ShadowHunter: Yo, CoolGamer! Yeah, I checked it out last night. It's pretty sick, but I swear the developers have no idea what they're doing. It’s like they’re trying to make it unplayable for everyone who isn’t some no-life loser. CoolGamer92: Haha, I feel you. It’s definitely a challenge. But I think it's cool they keep adding new content. Keeps things fresh, you know? ShadowHunter: Fresh? More like frustrating. It's like they want to cater to these try-hards who live in their mom's basement. I just want to chill and have fun, not deal with some sweaty nerds. CoolGamer92: I get that. But I think some people really enjoy mastering that stuff. It's just different playstyles. Anyway, you catch the new movie that came out last week? ShadowHunter: Nah, I don't waste my time on that trash. Hollywood's just pumping out garbage these days. Plus, you know who runs the show there, right? It's all the same agenda-pushing nonsense. Can't escape it even in games. CoolGamer92: Uh, yeah... I mean, there are still some good movies out there if you know where to look. But everyone's got their taste, I guess.",1,3
hate_108,"ChillGamer92: Hey, did you check out the new update for this game? They added some cool new features and skins. xxDarkLordxx: Yeah, I saw it. Honestly, though, some of those skins are so stupid. Like, who even designed that crap? Probably some idiot who has no clue about style. ChillGamer92: Haha, I mean, I think they're trying to appeal to different tastes. Plus, the gameplay changes seem solid. You planning to try the new quests later? xxDarkLordxx: Maybe. If I don't get stuck with another bunch of losers like last time. Seriously, some people should just uninstall this game. It's like they have no brain cells. ChillGamer92: That's rough. But I guess everyone starts somewhere, right? Anyway, have you been watching any good shows lately? xxDarkLordxx: Nah, I don’t waste my time on those dumb shows. Most of them are just garbage. Not interested in watching idiots pretend to be something they're not. What about you? ChillGamer92: I've been into that new sci-fi series everyone's talking about. It's pretty engaging. The story's actually decent. xxDarkLordxx: Sci-fi? That's for nerds, dude. Can't believe you're into that lame stuff. Whatever, if you like being a geek, go ahead. Just don't ask me to watch it.",1,3
hate_109,"PlayerOne: Hey, what's up? You ready to jump into the game? ToxicTom: Yeah, let's do it. Just gotta carry your noob ass again, huh? PlayerOne: Haha, we'll see about that. Hey, did you catch the new sci-fi show on NetStream? ToxicTom: Nah, not yet. Heard it's kinda lame though, like for nerds who live in their mom's basement. PlayerOne: It's actually pretty good, you should give it a shot. Some of the effects are amazing. ToxicTom: Effects? Come on, bro, if I wanted to see fake stuff, I'd just look at your KD ratio. Plus, those shows are just SJW garbage, right? PlayerOne: I don't know, man. I just enjoy it for the story. Anyway, let's focus on the game, yeah? ToxicTom: Whatever you say, just try not to drag me down. And get a real taste in shows, geez. PlayerOne: Alright, alright. Let's just have some fun, okay?",1,3
hate_110,"PlayerOne: Hey, did you check out that new update for the game? The graphics look sick! PlayerTwo: Yeah, I saw it. But honestly, they keep messing up the gameplay. It's like they don't even care about us players anymore. PlayerOne: I feel you. It's like they keep focusing on the wrong things. But the new map is pretty cool, I think. PlayerTwo: Whatever, it's just full of noobs now. Can't even play a decent match without some kid ruining it. PlayerOne: Yeah, there are a lot of new players. But it's kinda fun to teach them, you know? Like paying it forward. PlayerTwo: Paying it forward? More like wasting time on useless idiots. They should just stick to something simpler. PlayerOne: Haha, harsh! But everyone starts somewhere, right? I remember being terrible when I began. PlayerTwo: Whatever, man. Speaking of terrible, did you see that show everyone keeps talking about? It's complete trash, just like everything else these days. PlayerOne: Oh, you mean that sci-fi series? I actually enjoyed it. It's not that bad if you give it a chance. PlayerTwo: Nah, it's garbage. Can't believe people actually like that crap. Just shows how brain-dead everyone is getting. PlayerOne: Well, I guess different strokes for different folks. It's nice to have variety out there. Keeps things interesting.",1,3
